Question Label,Concept UUID,Answer Label,Source Form,Concept Type
Referral and Transfers:,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referral for other clinics,nutrition-form.json,Answer Option
Referral and Transfers:,163316AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referral for livelihood support,nutrition-form.json,Answer Option
Referral and Transfers:,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transferred Out,nutrition-form.json,Answer Option
Criteria for admission,167381AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Criteria for admission,nutrition-form.json,Main Question Concept
Criteria for admission,1362AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Edema +,nutrition-form.json,Answer Option
Criteria for admission,1363AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Edema ++,nutrition-form.json,Answer Option
Criteria for admission,1364AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Edema +++,nutrition-form.json,Answer Option
Criteria for admission,1343AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,MUAC,nutrition-form.json,Answer Option
Criteria for admission,162584AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,WHZ,nutrition-form.json,Answer Option
Criteria for admission,1342AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,BMI for Age,nutrition-form.json,Answer Option
Type of admission,162477AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Type of admission,nutrition-form.json,Main Question Concept
Type of admission,164144AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,New,nutrition-form.json,Answer Option
Type of admission,d5ea1533-7346-4e0b-8626-9bff6cd183b2,Re-Admission,nutrition-form.json,Answer Option
Type of admission,160033AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Relapse,nutrition-form.json,Answer Option
Type of admission,160031AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Returned Defaulter,nutrition-form.json,Answer Option
Cadre,5619AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cadre,nutrition-form.json,Main Question Concept
Cadre,c23d3224-2218-4007-8f22-e1f3d5a8e58a,Nutritionist,nutrition-form.json,Answer Option
Cadre,1577AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nurse,nutrition-form.json,Answer Option
Cadre,162591AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Doctor,nutrition-form.json,Answer Option
Cadre,1574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clinical Officer,nutrition-form.json,Answer Option
Cadre,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Others,nutrition-form.json,Answer Option
Other (Specify),160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other (Specify),nutrition-form.json,Main Question Concept
Visit Type?,164181AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visit Type?,occupational-therapy-clinic-form.json,Main Question Concept
Visit Type?,164180AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,New visit,occupational-therapy-clinic-form.json,Answer Option
Visit Type?,160530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Revisit,occupational-therapy-clinic-form.json,Answer Option
Is this Visit a referral?,d105235e-41ee-4234-9b32-0bef507342d7,Is this Visit a referral?,occupational-therapy-clinic-form.json,Main Question Concept
Is this Visit a referral?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,occupational-therapy-clinic-form.json,Answer Option
Is this Visit a referral?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,occupational-therapy-clinic-form.json,Answer Option
Referral from,160338AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referral from,occupational-therapy-clinic-form.json,Main Question Concept
Referral from,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,From other facilities,occupational-therapy-clinic-form.json,Answer Option
Referral from,1759AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referred from CHU ,occupational-therapy-clinic-form.json,Answer Option
Referral from,164918AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Internal(Department),occupational-therapy-clinic-form.json,Answer Option
Occupational Therapy Number,164812AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Occupational Therapy Number,occupational-therapy-clinic-form.json,Main Question Concept
Patient enrolled in school?,160336AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Patient enrolled in school?,occupational-therapy-clinic-form.json,Main Question Concept
Patient enrolled in school?,5629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,In School,occupational-therapy-clinic-form.json,Answer Option
Patient enrolled in school?,164212AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Out of school,occupational-therapy-clinic-form.json,Answer Option
Patient with Disability(PWD)?,162558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Patient with Disability(PWD)?,occupational-therapy-clinic-form.json,Main Question Concept
Patient with Disability(PWD)?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,occupational-therapy-clinic-form.json,Answer Option
Patient with Disability(PWD)?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,occupational-therapy-clinic-form.json,Answer Option
Disability Classification,1069AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Disability Classification,occupational-therapy-clinic-form.json,Main Question Concept
Disability Classification,167078AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neurodevelopmental,occupational-therapy-clinic-form.json,Answer Option
Disability Classification,153343AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,learning,occupational-therapy-clinic-form.json,Answer Option
Disability Classification,160176AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neurodiversity conditions,occupational-therapy-clinic-form.json,Answer Option
Disability Classification,156923AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Intelectual disability,occupational-therapy-clinic-form.json,Answer Option
Disability Classification,142616AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Delayed developmental milestone,occupational-therapy-clinic-form.json,Answer Option
Disability Classification,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Others(specify),occupational-therapy-clinic-form.json,Answer Option
Neurodevelopmental findings,167273AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neurodevelopmental findings,occupational-therapy-clinic-form.json,Main Question Concept
Neurodevelopmental findings,152492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cerebral palsy,occupational-therapy-clinic-form.json,Answer Option
Neurodevelopmental findings,144481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Down syndrome,occupational-therapy-clinic-form.json,Answer Option
Neurodevelopmental findings,117470AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hydrocephalus,occupational-therapy-clinic-form.json,Answer Option
Neurodevelopmental findings,126208AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Spina bifida,occupational-therapy-clinic-form.json,Answer Option
Learning findings,c67be9a5-f497-4082-af81-11753f65ed4b,Learning findings,occupational-therapy-clinic-form.json,Main Question Concept
Learning findings,118795AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dyslexia,occupational-therapy-clinic-form.json,Answer Option
Learning findings,118800AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dysgraphia,occupational-therapy-clinic-form.json,Answer Option
Learning findings,141644AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dyscalculia,occupational-therapy-clinic-form.json,Answer Option
Learning findings,153271AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Auditory processing,",occupational-therapy-clinic-form.json,Answer Option
Learning findings,121529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Language processing disorder,occupational-therapy-clinic-form.json,Answer Option
Learning findings,155205AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Nonverbal learning disabilities,occupational-therapy-clinic-form.json,Answer Option
Learning findings,126456AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visual perceptual/visual motor deficit.,occupational-therapy-clinic-form.json,Answer Option
Neurodiversity conditions,165911AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neurodiversity conditions,occupational-therapy-clinic-form.json,Main Question Concept
Neurodiversity conditions,121317AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,ADHD(Attention deficit hyperactivity disorder),occupational-therapy-clinic-form.json,Answer Option
Neurodiversity conditions,121303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Autism,occupational-therapy-clinic-form.json,Answer Option
Other disability notes,160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other disability notes,occupational-therapy-clinic-form.json,Main Question Concept
General Clinical Notes,160430AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,General Clinical Notes,occupational-therapy-clinic-form.json,Main Question Concept
Diagnosis Categorization,1f852fa4-caa6-4ad3-9f8e-551219af52ad,Diagnosis Categorization,occupational-therapy-clinic-form.json,Main Question Concept
Diagnosis Categorization,1687AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,New diagnosis,occupational-therapy-clinic-form.json,Answer Option
Diagnosis Categorization,c38d0531-69e4-4f41-9baa-d1539fd22b24,Pre-Existing diagnosis,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,63da4194-a26a-4aa5-b5d5-4125b4822cf7,OT Intervention,occupational-therapy-clinic-form.json,Main Question Concept
OT Intervention,1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,None,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,164806AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Neonatal Screening,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,efde004d-1db7-466e-920e-68f8eb13563e,Initial Assessment,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,aa9c6539-d0b3-4990-ae9d-da41f5eda528,Re-Assessment,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,43ef29ca-bc09-4c69-8cdf-a0e91df8c94a,PWDs Assessment and Categorisation,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,de110475-e165-4062-a789-17c95460c8e3,Environmental Assessment,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,1c1ac853-b408-4790-9b9e-c6f3554fa923,Assistive Technology Assessment,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,527AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Splinting,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,100e4aa2-2d05-404a-b965-b74126dcef1d,Activities of Daily Living Training,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,3edd6779-c379-4b5e-be87-c79fdeef7299,Hand Therapy,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,163318AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Developmental Skills Training,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,5dba4e60-adc4-4745-9991-f995ec19ba72,Multi sensory screening,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,310807e9-5b47-4007-8d8c-68828855ba4f,Therapeutic Activities,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,853334a7-8714-4d5d-8d21-b8f49a351c87,Sensory Stimulation,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,160130AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Vocational Training,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,164518AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Bladder and Bowel Management,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,164872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Environmental Adaptations,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,9474014b-24f0-438d-af5f-4269f83aef9f,OT Screening,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,c4619c01-1d53-4549-ad59-bd3d4f02b769,Individual Psychotherapy,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,166724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Scar Management,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,3ccccfa1-202d-49d2-98db-1734b60fad37,Group Psychotherapy,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,079eb3c7-ae85-4d6c-84b0-d015836f810e,Health Education/ Patient Education,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,95f73a05-7c52-4a8d-b3b1-f632a41d065d,Home Visits (Interventions),occupational-therapy-clinic-form.json,Answer Option
OT Intervention,167277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Recreation Therapy,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,01022add-be7e-41e7-bd57-4cf0e7ff72cd,Therapeutic play,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,161625AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,OT in critical care,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,cda613c9-dd03-405a-af7c-c44212b08586,OT Sexual health,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,160351AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Teletherapy,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,163579AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fine and gross motor skills training,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,160563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referrals IN,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referrals OUT,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,1692AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Discharge on recovery,occupational-therapy-clinic-form.json,Answer Option
OT Intervention,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other,occupational-therapy-clinic-form.json,Answer Option
Other (Specify),160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other (Specify),occupational-therapy-clinic-form.json,Main Question Concept
Assistive technology (AT),164204AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Assistive technology (AT),occupational-therapy-clinic-form.json,Main Question Concept
Assistive technology (AT),1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,None,occupational-therapy-clinic-form.json,Answer Option
Assistive technology (AT),01022add-be7e-41e7-bd57-4cf0e7ff72cd,Inclusive Play Therapy,occupational-therapy-clinic-form.json,Answer Option
Assistive technology (AT),165424AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cognitive/Intellectual,occupational-therapy-clinic-form.json,Answer Option
Assistive technology (AT),87cf8a94-eb27-4e77-a992-a1af8e66a770,Communication,occupational-therapy-clinic-form.json,Answer Option
Assistive technology (AT),7989d8ed-abf9-42f3-816b-c0e69406cd03,Self Care,occupational-therapy-clinic-form.json,Answer Option
Assistive technology (AT),42539c7d-ea40-430b-a925-d361585342c4,Hearing Devices,occupational-therapy-clinic-form.json,Answer Option
Assistive technology (AT),2a030791-14b4-4996-95ad-39c54b25f2b6,Physical,occupational-therapy-clinic-form.json,Answer Option
Where were therapeutic play services offered?,164406AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Where were therapeutic play services offered?,occupational-therapy-clinic-form.json,Main Question Concept
Where were therapeutic play services offered?,1537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Facility,occupational-therapy-clinic-form.json,Answer Option
Where were therapeutic play services offered?,160545AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Community Outreach,occupational-therapy-clinic-form.json,Answer Option
Therapeutic play interventions and Evaluation,548f648f-d33a-497d-b16b-9d3c81b2b2e2,Therapeutic play interventions and Evaluation,occupational-therapy-clinic-form.json,Main Question Concept
Therapeutic play interventions and Evaluation,3bb25381-cc9c-4082-8965-fa00df0f1aff,Evaluation using play,occupational-therapy-clinic-form.json,Answer Option
Therapeutic play interventions and Evaluation,163579AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Fine motor play,occupational-therapy-clinic-form.json,Answer Option
Therapeutic play interventions and Evaluation,160047AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Concentration play,occupational-therapy-clinic-form.json,Answer Option
Therapeutic play interventions and Evaluation,d28b0df2-6a0a-48a9-8f2e-5cbc8ef0d72a,Vestibular stimulation play,occupational-therapy-clinic-form.json,Answer Option
Therapeutic play interventions and Evaluation,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other,occupational-therapy-clinic-form.json,Answer Option
Other (Specify),160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other (Specify),occupational-therapy-clinic-form.json,Main Question Concept
Remarks,161011AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Remarks,occupational-therapy-clinic-form.json,Main Question Concept
Patient Outcome ,160433AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Patient Outcome ,occupational-therapy-clinic-form.json,Main Question Concept
Patient Outcome ,160429AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Released Home,occupational-therapy-clinic-form.json,Answer Option
Patient Outcome ,77eafb3f-58d3-4397-a6dc-d2c06e9062f3,Admit,occupational-therapy-clinic-form.json,Answer Option
Patient Outcome ,1693AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referral,occupational-therapy-clinic-form.json,Answer Option
Patient Outcome ,159AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Deceased,occupational-therapy-clinic-form.json,Answer Option
Reffered For?,162725AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Reffered For?,occupational-therapy-clinic-form.json,Main Question Concept
Referred to?,163145AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referred to?,occupational-therapy-clinic-form.json,Main Question Concept
Referred to?,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other health facility,occupational-therapy-clinic-form.json,Answer Option
Referred to?,163266AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,This health facility,occupational-therapy-clinic-form.json,Answer Option
Referred to?,4fcf003e-71cf-47a5-a967-47d24aa61092,Community Health Unit,occupational-therapy-clinic-form.json,Answer Option
Transfer to Facility:,159495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Transfer to Facility:,occupational-therapy-clinic-form.json,Main Question Concept
Service Referred for:,162724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Service Referred for:,occupational-therapy-clinic-form.json,Main Question Concept
Visit Type?,164181AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Visit Type?,oncology-clinical-consultation-form.json,Main Question Concept
Visit Type?,164180AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,New visit,oncology-clinical-consultation-form.json,Answer Option
Visit Type?,160530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Revisit,oncology-clinical-consultation-form.json,Answer Option
Is this Visit a referral?,d105235e-41ee-4234-9b32-0bef507342d7,Is this Visit a referral?,oncology-clinical-consultation-form.json,Main Question Concept
Is this Visit a referral?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,oncology-clinical-consultation-form.json,Answer Option
Is this Visit a referral?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,oncology-clinical-consultation-form.json,Answer Option
Referral from,160338AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referral from,oncology-clinical-consultation-form.json,Main Question Concept
Referral from,164407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,From other facilities,oncology-clinical-consultation-form.json,Answer Option
Referral from,1759AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Referred from CHU ,oncology-clinical-consultation-form.json,Answer Option
Referral from,164918AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Internal(Department),oncology-clinical-consultation-form.json,Answer Option
Patient having complaint(s) today?,5219AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Patient having complaint(s) today?,oncology-clinical-consultation-form.json,Main Question Concept
Patient having complaint(s) today?,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,oncology-clinical-consultation-form.json,Answer Option
Patient having complaint(s) today?,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,oncology-clinical-consultation-form.json,Answer Option
Presenting complaints,160531AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Presenting complaints,oncology-clinical-consultation-form.json,Main Question Concept
History of present illiness,1390AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,History of present illiness,oncology-clinical-consultation-form.json,Main Question Concept
Past Medical History,1628AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Past Medical History,oncology-clinical-consultation-form.json,Main Question Concept
Past Medical History,1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,None,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,111712AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ulcerative colitis ,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,110514AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Bowel obstruction,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,130595AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Peptic ulcer perforation,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,132526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Gall stones Obstruction,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,152857AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,esophageal cancer,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,163AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,History of swallowing of a foreign body,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,161631AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,History of  recent instrumentation,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,42AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Pulmonary Tuberculosis,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,119481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Diabetes mellitus,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,117399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hypertension,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,138912AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Bleeding disorder,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,116986AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,hepatitis,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,164350AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,HIV disease,oncology-clinical-consultation-form.json,Answer Option
Past Medical History,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Others,oncology-clinical-consultation-form.json,Answer Option
Specify other past medical history,20395601-257c-490c-86c2-acffb627f91f,Specify other past medical history,oncology-clinical-consultation-form.json,Main Question Concept
History of previous surgery,30fe6669-75f3-4a1d-89c3-753a060d559a,History of previous surgery,oncology-clinical-consultation-form.json,Main Question Concept
History of previous surgery,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Yes,oncology-clinical-consultation-form.json,Answer Option
History of previous surgery,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,No,oncology-clinical-consultation-form.json,Answer Option
